year,region,gender,rank,name
2022,Středočeský,girl,18,Mia
2022,Středočeský,girl,19,Emma
2022,Středočeský,girl,20,Sára
2022,Jihočeský,girl,1,Eliška
2022,Jihočeský,girl,2,Anna
2022,Jihočeský,girl,3,Natálie
2022,Jihočeský,girl,4-5,Sofie
2022,Jihočeský,girl,4-5,Tereza
2022,Jihočeský,girl,6,Viktorie
2022,Jihočeský,girl,7,Adéla
2022,Jihočeský,girl,8,Amálie
2022,Jihočeský,girl,9-10,Nela
2022,Jihočeský,girl,9-10,Veronika
2022,Jihočeský,girl,11-14,Ema
2022,Jihočeský,girl,11-14,Anežka
2022,Jihočeský,girl,11-14,Rozálie
2022,Jihočeský,girl,11-14,Laura
2022,Jihočeský,girl,15,Kristýna
2022,Jihočeský,girl,16,Stella
2022,Jihočeský,girl,17,Barbora
2022,Jihočeský,girl,18-19,Karolína
2022,Jihočeský,girl,18-19,Nikola
2022,Jihočeský,girl,20-21,Julie
2022,Jihočeský,girl,20-21,Kateřina
2022,Plzeňský,girl,1,Anna
2022,Plzeňský,girl,2,Eliška
2022,Plzeňský,girl,3,Viktorie
2022,Plzeňský,girl,4,Sofie
2022,Plzeňský,girl,5,Julie
2022,Plzeňský,girl,6-8,Natálie
2022,Plzeňský,girl,6-8,Tereza
2022,Plzeňský,girl,6-8,Adéla
2022,Plzeňský,girl,9,Ema
2022,Plzeňský,girl,10,Nela
2022,Plzeňský,girl,11,Laura
2022,Plzeňský,girl,12,Barbora
2022,Plzeňský,girl,13,Amálie
2022,Plzeňský,girl,14-15,Emma
2022,Plzeňský,girl,14-15,Marie
2022,Plzeňský,girl,16,Anežka
2022,Plzeňský,girl,17,Karolína
2022,Plzeňský,girl,18,Kristýna
2022,Plzeňský,girl,19,Aneta
2022,Plzeňský,girl,20,Veronika
2022,Karlovarský,girl,1,Eliška
2022,Karlovarský,girl,2,Viktorie
2022,Karlovarský,girl,3,Sofie
2022,Karlovarský,girl,4,Laura
2022,Karlovarský,girl,5,Natálie
2022,Karlovarský,girl,6,Amálie
2022,Karlovarský,girl,7-8,Tereza
2022,Karlovarský,girl,7-8,Barbora
2022,Karlovarský,girl,9,Anna
2022,Karlovarský,girl,10,Karolína
2022,Karlovarský,girl,11-14,Julie
2022,Karlovarský,girl,11-14,Adéla
2022,Karlovarský,girl,11-14,Ema
2022,Karlovarský,girl,11-14,Kristýna
2022,Karlovarský,girl,15-16,Emma
2022,Karlovarský,girl,15-16,Štěpánka
2022,Karlovarský,girl,17-19,Marie
2022,Karlovarský,girl,17-19,Veronika
2022,Karlovarský,girl,17-19,Rozálie
2022,Karlovarský,girl,20-23,Nela
2022,Karlovarský,girl,20-23,Stella
2022,Karlovarský,girl,20-23,Mia
2022,Karlovarský,girl,20-23,Ester
2022,Ústecký,girl,1,Eliška
2022,Ústecký,girl,2,Viktorie
2022,Ústecký,girl,3,Sofie
2022,Ústecký,girl,4,Anna
2022,Ústecký,girl,5,Natálie
2022,Ústecký,girl,6,Amálie
2022,Ústecký,girl,7,Adéla
2022,Ústecký,girl,8,Ema
2022,Ústecký,girl,9,Tereza
2022,Ústecký,girl,10-11,Laura
2022,Ústecký,girl,10-11,Barbora
2022,Ústecký,girl,12,Emma
2022,Ústecký,girl,13,Kristýna
2022,Ústecký,girl,14-15,Nela
2022,Ústecký,girl,14-15,Anežka
2022,Ústecký,girl,16,Ella
2022,Ústecký,girl,17-19,Julie
2022,Ústecký,girl,17-19,Veronika
2022,Ústecký,girl,17-19,Stella
2022,Ústecký,girl,20-21,Karolína
2022,Ústecký,girl,20-21,Lucie
2022,Liberecký,girl,1,Viktorie
2022,Liberecký,girl,2,Anna
2022,Liberecký,girl,3,Eliška
2022,Liberecký,girl,4,Tereza
2022,Liberecký,girl,5-6,Sofie
2022,Liberecký,girl,5-6,Natálie
2022,Liberecký,girl,7,Karolína
2022,Liberecký,girl,8,Ema
2022,Liberecký,girl,9,Rozálie
2022,Liberecký,girl,10,Anežka
2022,Liberecký,girl,11,Amálie
2022,Liberecký,girl,12,Adéla
2022,Liberecký,girl,13-15,Barbora
2022,Liberecký,girl,13-15,Nela
2022,Liberecký,girl,13-15,Veronika
2022,Liberecký,girl,16,Laura
2022,Liberecký,girl,17-18,Stella
2022,Liberecký,girl,17-18,Mia
2022,Liberecký,girl,19-20,Lucie
2022,Liberecký,girl,19-20,Štěpánka
2022,Královéhradecký,girl,1,Eliška
2022,Královéhradecký,girl,2,Anna
2022,Královéhradecký,girl,3,Viktorie
2022,Královéhradecký,girl,4,Sofie
2022,Královéhradecký,girl,5,Adéla
2022,Královéhradecký,girl,6,Tereza
2022,Královéhradecký,girl,7,Ema
2022,Královéhradecký,girl,8,Natálie
2022,Královéhradecký,girl,9-10,Karolína
2022,Královéhradecký,girl,9-10,Nela
2022,Královéhradecký,girl,11,Amálie
2022,Královéhradecký,girl,12,Mia
2022,Královéhradecký,girl,13-14,Barbora
2022,Královéhradecký,girl,13-14,Julie
2022,Královéhradecký,girl,15,Anežka
2022,Královéhradecký,girl,16,Marie
2022,Královéhradecký,girl,17,Emma
2022,Královéhradecký,girl,18-19,Veronika
2022,Královéhradecký,girl,18-19,Stella
2022,Královéhradecký,girl,20,Laura
2022,Pardubický,girl,1,Eliška
2022,Pardubický,girl,2,Viktorie
2022,Pardubický,girl,3,Natálie
2022,Pardubický,girl,4,Anna
2022,Pardubický,girl,5,Sofie
2022,Pardubický,girl,6,Adéla
2022,Pardubický,girl,7,Amálie
2022,Pardubický,girl,8,Tereza
2022,Pardubický,girl,9,Laura
2022,Pardubický,girl,10,Barbora
2022,Pardubický,girl,11,Ema
2022,Pardubický,girl,12,Karolína
2022,Pardubický,girl,13-14,Nela
2022,Pardubický,girl,13-14,Rozálie
2022,Pardubický,girl,15,Stella
2022,Pardubický,girl,16,Anežka
2022,Pardubický,girl,17,Mia
2022,Pardubický,girl,18-19,Marie
2022,Pardubický,girl,18-19,Ella
2022,Pardubický,girl,20,Emma
2022,Vysočina,girl,1,Eliška
2022,Vysočina,girl,2,Viktorie
2022,Vysočina,girl,3,Anna
2022,Vysočina,girl,4,Sofie
2022,Vysočina,girl,5,Tereza
2022,Vysočina,girl,6,Natálie
2022,Vysočina,girl,7,Adéla
2022,Vysočina,girl,8-9,Amálie
2022,Vysočina,girl,8-9,Ema
2022,Vysočina,girl,10,Nela
2022,Vysočina,girl,11,Rozálie
2022,Vysočina,girl,12,Laura
2022,Vysočina,girl,13,Julie
2022,Vysočina,girl,14,Veronika
2022,Vysočina,girl,15,Karolína
2022,Vysočina,girl,16,Barbora
2022,Vysočina,girl,17-19,Mia
2022,Vysočina,girl,17-19,Marie
2022,Vysočina,girl,17-19,Kristýna
2022,Vysočina,girl,20-21,Sára
2022,Vysočina,girl,20-21,Nikola
2022,Jihomoravský,girl,1,Eliška
2022,Jihomoravský,girl,2,Viktorie
2022,Jihomoravský,girl,3,Sofie
2022,Jihomoravský,girl,4,Anna
2022,Jihomoravský,girl,5,Natálie
2022,Jihomoravský,girl,6,Julie
2022,Jihomoravský,girl,7,Tereza
2022,Jihomoravský,girl,8,Nela
2022,Jihomoravský,girl,9,Adéla
2022,Jihomoravský,girl,10,Ema
2022,Jihomoravský,girl,11,Barbora
2022,Jihomoravský,girl,12,Laura
2022,Jihomoravský,girl,13,Sára
2022,Jihomoravský,girl,14,Karolína
2022,Jihomoravský,girl,15,Amálie
2022,Jihomoravský,girl,16,Veronika
2022,Jihomoravský,girl,17,Stella
2022,Jihomoravský,girl,18,Klára
2022,Jihomoravský,girl,19,Kristýna
2022,Jihomoravský,girl,20,Rozálie
2022,Olomoucký,girl,1,Eliška
2022,Olomoucký,girl,2,Natálie
2022,Olomoucký,girl,3,Viktorie
2022,Olomoucký,girl,4,Sofie
2022,Olomoucký,girl,5,Anna
2022,Olomoucký,girl,6,Ema
2022,Olomoucký,girl,7,Tereza
2022,Olomoucký,girl,8-9,Adéla
2022,Olomoucký,girl,8-9,Karolína
2022,Olomoucký,girl,10,Amálie
2022,Olomoucký,girl,11,Laura
2022,Olomoucký,girl,12,Julie
2022,Olomoucký,girl,13,Stella
2022,Olomoucký,girl,14,Nela
2022,Olomoucký,girl,15,Barbora
2022,Olomoucký,girl,16,Veronika
2022,Olomoucký,girl,17,Sára
2022,Olomoucký,girl,18-19,Kristýna
2022,Olomoucký,girl,18-19,Valerie
2022,Olomoucký,girl,20,Mia
2022,Zlínský,girl,1,Eliška
2022,Zlínský,girl,2,Anna
2022,Zlínský,girl,3,Natálie
2022,Zlínský,girl,4,Sofie
2022,Zlínský,girl,5,Tereza
2022,Zlínský,girl,6-7,Viktorie
2022,Zlínský,girl,6-7,Adéla
2022,Zlínský,girl,8,Ema
2022,Zlínský,girl,9,Amálie
2022,Zlínský,girl,10,Rozálie
2022,Zlínský,girl,11,Sára
2022,Zlínský,girl,12-13,Karolína
2022,Zlínský,girl,12-13,Laura
2022,Zlínský,girl,14,Barbora
2022,Zlínský,girl,15-16,Julie
2022,Zlínský,girl,15-16,Nela
2022,Zlínský,girl,17,Klára
2022,Zlínský,girl,18,Elena
2022,Zlínský,girl,19-20,Stella
2022,Zlínský,girl,19-20,Lucie
2022,Moravskoslezský,girl,1,Eliška
2022,Moravskoslezský,girl,2,Viktorie
2022,Moravskoslezský,girl,3,Sofie
2022,Moravskoslezský,girl,4,Anna
2022,Moravskoslezský,girl,5,Amálie
2022,Moravskoslezský,girl,6,Natálie
2022,Moravskoslezský,girl,7,Laura
2022,Moravskoslezský,girl,8-10,Tereza
2022,Moravskoslezský,girl,8-10,Ema
2022,Moravskoslezský,girl,8-10,Nela
2022,Moravskoslezský,girl,11,Karolína
2022,Moravskoslezský,girl,12,Adéla
2022,Moravskoslezský,girl,13,Julie
2022,Moravskoslezský,girl,14,Rozálie
2022,Moravskoslezský,girl,15,Klára
2022,Moravskoslezský,girl,16,Emma
2022,Moravskoslezský,girl,17,Sára
2022,Moravskoslezský,girl,18,Kristýna
2022,Moravskoslezský,girl,19,Marie
2022,Moravskoslezský,girl,20,Barbora
2022,Česko,boy,21,Mikuláš
2022,Česko,boy,22,Samuel
2022,Česko,boy,23,Václav
2022,Česko,boy,24,Marek
2022,Česko,boy,25,Jiří
2022,Česko,boy,26,Jonáš
2022,Česko,boy,27,Kryštof
2022,Česko,boy,28,Patrik
2022,Česko,boy,29,Sebastian
2022,Česko,boy,30,Michal
2022,Česko,boy,31,Tadeáš
2022,Česko,boy,32,Teodor
2022,Česko,boy,33,Josef
2022,Česko,boy,36,Vilém
2022,Česko,boy,37,Eliáš
2022,Česko,boy,38,Jáchym
2022,Česko,boy,39,Richard
2022,Česko,boy,40,Pavel
2022,Česko,boy,41,Eduard
2022,Česko,boy,42,Alex
2022,Česko,boy,43,Vít
2022,Česko,boy,44,Albert
2022,Česko,boy,45,Kristián
2022,Česko,boy,46,Tobias
2022,Česko,boy,47,Michael
2022,Česko,boy,48,Matouš
2022,Česko,boy,49,Nikolas
2022,Česko,boy,50,Jindřich
2022,Česko,boy,51,Karel
2022,Česko,boy,52,Vincent
2022,Česko,boy,53,Maxmilián
2022,Česko,boy,54,Miroslav
2022,Česko,boy,55,Sebastián
2022,Česko,boy,56,Damián
2022,Česko,boy,57,Robin
2022,Česko,boy,58,Jaroslav
2022,Česko,boy,59,Max
2022,Česko,boy,60,Theodor
2022,Česko,boy,61,Vítek
2022,Česko,boy,62,Artur
2022,Česko,boy,63,Erik
2022,Česko,boy,64,Hynek
2022,Česko,boy,65,Denis
2022,Česko,boy,66,Mateo
2022,Česko,boy,67,Hugo
2022,Česko,boy,68,Roman
2022,Česko,boy,69,Milan
2022,Česko,boy,70,Benjamin
2022,Česko,boy,71,Maxim
2022,Česko,boy,72,Matteo
2022,Česko,boy,73,Alexandr
2022,Česko,boy,74,Radek
2022,Česko,boy,75,Nicolas
2022,Česko,boy,76,Zdeněk
2022,Česko,boy,79,Stanislav
2022,Česko,boy,80,Damian
2022,Česko,boy,81,Adrian
2022,Česko,boy,84,Mark
2022,Česko,boy,85,Gabriel
2022,Česko,boy,86,Radim
2022,Česko,boy,87,Ivan
2022,Česko,boy,88,Kevin
2022,Česko,boy,91,Aleš
2022,Česko,boy,94,Bruno
2022,Česko,boy,95,Robert
2022,Česko,boy,98,Benjamín
2022,Česko,girl,21,Sára
2022,Česko,girl,22,Mia
2022,Česko,girl,23,Kristýna
2022,Česko,girl,24,Ella
2022,Česko,girl,25,Klára
2022,Česko,girl,26,Lucie
2022,Česko,girl,27,Aneta
2022,Česko,girl,28,Valerie
2022,Česko,girl,33,Alžběta
2022,Česko,girl,34,Magdaléna
2022,Česko,girl,35,Elena
2022,Česko,girl,36,Kateřina
2022,Česko,girl,37,Nikola
2022,Česko,girl,38,Leontýna
2022,Česko,girl,39,Meda
2022,Česko,girl,40,Nikol
2022,Česko,girl,41,Gabriela
2022,Česko,girl,42,Michaela
2022,Česko,girl,43,Ester
2022,Česko,girl,44,Stela
2022,Česko,girl,45,Beáta
2022,Česko,girl,46,Josefína
2022,Česko,girl,47,Adriana
2022,Česko,girl,48,Emily
2022,Česko,girl,49,Markéta
2022,Česko,girl,50,Zoe
2022,Česko,girl,53,Liliana
2022,Česko,girl,54,Lilien
2022,Česko,girl,55,Antonie
2022,Česko,girl,56,Elen
2022,Česko,girl,57,Mariana
2022,Česko,girl,58,Diana
2022,Česko,girl,59,Eva
2022,Česko,girl,60,Emílie
2022,Česko,girl,61,Zora
2022,Česko,girl,62,Izabela
2022,Česko,girl,63,Valentýna
2022,Česko,girl,64,Hana
2022,Česko,girl,65,Amélie
2022,Česko,girl,66,Klaudie
2022,Česko,girl,67,Linda
2022,Česko,girl,68,Sofia
2022,Česko,girl,69,Elizabeth
2022,Česko,girl,72,Vivien
2022,Česko,girl,73,Johana
2022,Česko,girl,76,Žofie
2022,Česko,girl,77,Jana
2022,Česko,girl,78,Dorota
2022,Česko,girl,81,Daniela
2022,Česko,girl,86,Agáta
2022,Česko,girl,87,Adina
2022,Česko,girl,88,Šarlota
2022,Česko,girl,89,Ellen
2022,Česko,girl,94,Bára
2022,Česko,girl,95,Simona
2022,Česko,girl,96,Justýna
2022,Česko,girl,97,Alena
2022,Česko,girl,98,Lea
2022,Česko,girl,99,Helena
2022,Česko,girl,100,Terezie
2023,Česko,boy,1,Jakub
2023,Česko,boy,2,Matyáš
2023,Česko,boy,3,Jan
2023,Česko,boy,4,Adam
2023,Česko,boy,5,Matěj
2023,Česko,boy,6,Vojtěch
2023,Česko,boy,7,Dominik
2023,Česko,boy,8,David
2023,Česko,boy,9,Tomáš
2023,Česko,boy,10,Filip
2023,Česko,boy,11,Daniel
2023,Česko,boy,12,Tobiáš
2023,Česko,boy,13,Ondřej
2023,Česko,boy,14,Antonín
2023,Česko,boy,15,Lukáš
2023,Česko,boy,16,Štěpán
2023,Česko,boy,17,Oliver
2023,Česko,boy,18,Martin
2023,Česko,boy,19,Šimon
2023,Česko,boy,20,Mikuláš
2023,Praha,boy,1,Matyáš
2023,Praha,boy,2,Jakub
2023,Praha,boy,3,Adam
2023,Praha,boy,4,David
2023,Praha,boy,5,Matěj
2023,Praha,boy,6,Jan
2023,Praha,boy,7,Daniel
2023,Praha,boy,8,Antonín
2023,Praha,boy,9-10,Filip
2023,Praha,boy,9-10,Oliver
2023,Praha,boy,11,Tomáš
2023,Praha,boy,12,Dominik
2023,Praha,boy,13-14,Tobiáš
2023,Praha,boy,13-14,Vojtěch
2023,Praha,boy,15,Mikuláš
2023,Praha,boy,16,Sebastian
2023,Praha,boy,17,Jonáš
2023,Praha,boy,18-19,Lukáš
2023,Praha,boy,18-19,Ondřej
2023,Praha,boy,20,Teodor
2023,Středočeský,boy,1,Jakub
2023,Středočeský,boy,2,Matyáš
2023,Středočeský,boy,3,Matěj
2023,Středočeský,boy,4,Jan
2023,Středočeský,boy,5,Adam
2023,Středočeský,boy,6,Vojtěch
2023,Středočeský,boy,7,Tomáš
2023,Středočeský,boy,8,Filip
2023,Středočeský,boy,9,David
2023,Středočeský,boy,10,Tobiáš
2023,Středočeský,boy,11,Daniel
2023,Středočeský,boy,12,Dominik
2023,Středočeský,boy,13-14,Lukáš
2023,Středočeský,boy,13-14,Oliver
2023,Středočeský,boy,15,Antonín
2023,Středočeský,boy,16,Václav
2023,Středočeský,boy,17,Ondřej
2023,Středočeský,boy,18,Šimon
2023,Středočeský,boy,19,Štěpán
2023,Středočeský,boy,20,Samuel
2023,Jihočeský,boy,1,Jakub
2023,Jihočeský,boy,2,Jan
2023,Jihočeský,boy,3,Matyáš
2023,Jihočeský,boy,4,Vojtěch
2023,Jihočeský,boy,5,Adam
2023,Jihočeský,boy,6,Matěj
2023,Jihočeský,boy,7,Tomáš
2023,Jihočeský,boy,8,David
2023,Jihočeský,boy,9,Antonín
2023,Jihočeský,boy,10,Filip
2023,Jihočeský,boy,11-12,Daniel
2023,Jihočeský,boy,11-12,Ondřej
2023,Jihočeský,boy,13,Tobiáš
2023,Jihočeský,boy,14,Václav
2023,Jihočeský,boy,15,Petr
2023,Jihočeský,boy,16-17,Lukáš
2023,Jihočeský,boy,16-17,Štěpán
2023,Jihočeský,boy,18-19,Dominik
2023,Jihočeský,boy,18-19,Oliver
2023,Jihočeský,boy,20,Martin
2023,Plzeňský,boy,1,Jakub
2023,Plzeňský,boy,2-3,Jan
2023,Plzeňský,boy,2-3,Matyáš
2023,Plzeňský,boy,4,Matěj
2023,Plzeňský,boy,5,Dominik
2023,Plzeňský,boy,6,Adam
2023,Plzeňský,boy,7,Tomáš
2023,Plzeňský,boy,8-9,David
2023,Plzeňský,boy,8-9,Václav
2023,Plzeňský,boy,10,Daniel
2023,Plzeňský,boy,11,Vojtěch
2023,Plzeňský,boy,12,Filip
2023,Plzeňský,boy,13,Tobiáš
2023,Plzeňský,boy,14,Antonín
2023,Plzeňský,boy,15,Martin
2023,Plzeňský,boy,16,Štěpán
2023,Plzeňský,boy,17-18,Lukáš
2023,Plzeňský,boy,17-18,Ondřej
2023,Plzeňský,boy,19,Petr
2023,Plzeňský,boy,20,Jiří
2023,Karlovarský,boy,1,Jakub
2023,Karlovarský,boy,2-3,Jan
2023,Karlovarský,boy,2-3,Matyáš
2023,Karlovarský,boy,4,Lukáš
2023,Karlovarský,boy,5,Dominik
2023,Karlovarský,boy,6,Daniel
2023,Karlovarský,boy,7,Martin
2023,Karlovarský,boy,8,David
2023,Karlovarský,boy,9-12,Adam
2023,Karlovarský,boy,9-12,Matěj
2023,Karlovarský,boy,9-12,Oliver
2023,Karlovarský,boy,9-12,Ondřej
2023,Karlovarský,boy,13,Tobiáš
2023,Karlovarský,boy,14,Václav
2023,Karlovarský,boy,15-16,Jiří
2023,Karlovarský,boy,15-16,Tomáš
2023,Karlovarský,boy,17,Vojtěch
2023,Karlovarský,boy,18-20,Filip
2023,Karlovarský,boy,18-20,Samuel
2023,Karlovarský,boy,18-20,Tadeáš
2023,Ústecký,boy,1,Jakub
2023,Ústecký,boy,2,Matyáš
2023,Ústecký,boy,3,Jan
2023,Ústecký,boy,4,Adam
2023,Ústecký,boy,5,Tomáš
2023,Ústecký,boy,6-7,Dominik
2023,Ústecký,boy,6-7,Matěj
2023,Ústecký,boy,8,Daniel
2023,Ústecký,boy,9,Vojtěch
2023,Ústecký,boy,10,Lukáš
2023,Ústecký,boy,11,David
2023,Ústecký,boy,12,Ondřej
2023,Ústecký,boy,13,Filip
2023,Ústecký,boy,14,Michal
2023,Ústecký,boy,15,Martin
2023,Ústecký,boy,16,Marek
2023,Ústecký,boy,17,Tobiáš
2023,Ústecký,boy,18,Sebastian
2023,Ústecký,boy,19-20,Jiří
2023,Ústecký,boy,19-20,Petr
2023,Liberecký,boy,1,Jakub
2023,Liberecký,boy,2,Matyáš
2023,Liberecký,boy,3,Jan
2023,Liberecký,boy,4,Matěj
2023,Liberecký,boy,5,Vojtěch
2023,Liberecký,boy,6,Adam
2023,Liberecký,boy,7,Ondřej
2023,Liberecký,boy,8,Štěpán
2023,Liberecký,boy,9-10,Dominik
2023,Liberecký,boy,9-10,Filip
2023,Liberecký,boy,11,Jonáš
2023,Liberecký,boy,12,Tomáš
2023,Liberecký,boy,13,Martin
2023,Liberecký,boy,14-17,Antonín
2023,Liberecký,boy,14-17,Daniel
2023,Liberecký,boy,14-17,Kryštof
2023,Liberecký,boy,14-17,Šimon
2023,Liberecký,boy,18,David
2023,Liberecký,boy,19-20,Marek
2023,Liberecký,boy,19-20,Tobiáš
2023,Královéhradecký,boy,1,Matyáš
2023,Královéhradecký,boy,2,Jakub
2023,Královéhradecký,boy,3,Jan
2023,Královéhradecký,boy,4,Matěj
2023,Královéhradecký,boy,5,Adam
2023,Královéhradecký,boy,6,Filip
2023,Královéhradecký,boy,7,Vojtěch
2023,Královéhradecký,boy,8-9,Antonín
2023,Královéhradecký,boy,8-9,Tomáš
2023,Královéhradecký,boy,10,Dominik
2023,Královéhradecký,boy,11-12,David
2023,Královéhradecký,boy,11-12,Štěpán
2023,Královéhradecký,boy,13,Tobiáš
2023,Královéhradecký,boy,14-15,Mikuláš
2023,Královéhradecký,boy,14-15,Šimon
2023,Královéhradecký,boy,16,Oliver
2023,Královéhradecký,boy,17,Ondřej
2023,Královéhradecký,boy,18-19,Jonáš
2023,Královéhradecký,boy,18-19,Sebastian
2023,Královéhradecký,boy,20-21,Marek
2023,Královéhradecký,boy,20-21,Václav
2023,Pardubický,boy,1,Matyáš
2023,Pardubický,boy,2,Jakub
2023,Pardubický,boy,3,Jan
2023,Pardubický,boy,4,Matěj
2023,Pardubický,boy,5,Adam
2023,Pardubický,boy,6,Vojtěch
2023,Pardubický,boy,7-8,Filip
2023,Pardubický,boy,7-8,Tomáš
2023,Pardubický,boy,9,Dominik
2023,Pardubický,boy,10,David
2023,Pardubický,boy,11-12,Daniel
2023,Pardubický,boy,11-12,Tobiáš
2023,Pardubický,boy,13,Antonín
2023,Pardubický,boy,14,Ondřej
2023,Pardubický,boy,15-16,Lukáš
2023,Pardubický,boy,15-16,Oliver
2023,Pardubický,boy,17,Sebastian
2023,Pardubický,boy,18-19,Marek
2023,Pardubický,boy,18-19,Štěpán
2023,Pardubický,boy,20-21,Mikuláš
2023,Pardubický,boy,20-21,Petr
2023,Vysočina,boy,1,Jakub
2023,Vysočina,boy,2,Jan
2023,Vysočina,boy,3,Matěj
2023,Vysočina,boy,4,Matyáš
2023,Vysočina,boy,5,Adam
2023,Vysočina,boy,6,David
2023,Vysočina,boy,7,Vojtěch
2023,Vysočina,boy,8,Dominik
2023,Vysočina,boy,9,Tobiáš
2023,Vysočina,boy,10,Tomáš
2023,Vysočina,boy,11,Šimon
2023,Vysočina,boy,12,Štěpán
2023,Vysočina,boy,13,Lukáš
2023,Vysočina,boy,14-15,Martin
2023,Vysočina,boy,14-15,Ondřej
2023,Vysočina,boy,16,Antonín
2023,Vysočina,boy,17-18,Filip
2023,Vysočina,boy,17-18,Jiří
2023,Vysočina,boy,17-18,Mikuláš
2023,Vysočina,boy,20,Petr
2023,Jihomoravský,boy,1,Jakub
2023,Jihomoravský,boy,2,Matyáš
2023,Jihomoravský,boy,3,Adam
2023,Jihomoravský,boy,4,Jan
2023,Jihomoravský,boy,5,David
2023,Jihomoravský,boy,6-7,Dominik
2023,Jihomoravský,boy,6-7,Matěj
2023,Jihomoravský,boy,8,Tomáš
2023,Jihomoravský,boy,9,Vojtěch
2023,Jihomoravský,boy,10,Filip
2023,Jihomoravský,boy,11,Daniel
2023,Jihomoravský,boy,12,Ondřej
2023,Jihomoravský,boy,13,Štěpán
2023,Jihomoravský,boy,14,Antonín
2023,Jihomoravský,boy,15,Šimon
2023,Jihomoravský,boy,16,Martin
2023,Jihomoravský,boy,17-18,Lukáš
2023,Jihomoravský,boy,17-18,Samuel
2023,Jihomoravský,boy,19,Marek
2023,Jihomoravský,boy,20,Sebastian
2023,Olomoucký,boy,1,Jakub
2023,Olomoucký,boy,2-3,Jan
2023,Olomoucký,boy,2-3,Matyáš
2023,Olomoucký,boy,4,Adam
2023,Olomoucký,boy,5-6,Dominik
2023,Olomoucký,boy,5-6,Vojtěch
2023,Olomoucký,boy,7,Filip
2023,Olomoucký,boy,8,Štěpán
2023,Olomoucký,boy,9,Tomáš
2023,Olomoucký,boy,10,Matěj
2023,Olomoucký,boy,11,Ondřej
2023,Olomoucký,boy,12,Martin
2023,Olomoucký,boy,13-14,Daniel
2023,Olomoucký,boy,13-14,Samuel
2023,Olomoucký,boy,15,David
2023,Olomoucký,boy,16-17,Mikuláš
2023,Olomoucký,boy,16-17,Tobiáš
2023,Olomoucký,boy,18-20,Lukáš
2023,Olomoucký,boy,18-20,Patrik
2023,Olomoucký,boy,18-20,Šimon
2023,Zlínský,boy,1,Jakub
2023,Zlínský,boy,2,Matyáš
2023,Zlínský,boy,3,Dominik
2023,Zlínský,boy,4,David
2023,Zlínský,boy,5,Vojtěch
2023,Zlínský,boy,6,Lukáš
2023,Zlínský,boy,7,Adam
2023,Zlínský,boy,8-9,Filip
2023,Zlínský,boy,8-9,Tomáš
2023,Zlínský,boy,10,Jan
2023,Zlínský,boy,11,Matěj
2023,Zlínský,boy,12,Tobiáš
2023,Zlínský,boy,13,Štěpán
2023,Zlínský,boy,14,Ondřej
2023,Zlínský,boy,15,Šimon
2023,Zlínský,boy,16-19,Antonín
2023,Zlínský,boy,16-19,Daniel
2023,Zlínský,boy,16-19,Oliver
2023,Zlínský,boy,16-19,Patrik
2023,Zlínský,boy,20,Mikuláš
2023,Moravskoslezský,boy,1,Jakub
2023,Moravskoslezský,boy,2,Matyáš
2023,Moravskoslezský,boy,3,Jan
2023,Moravskoslezský,boy,4,Dominik
2023,Moravskoslezský,boy,5,Oliver
2023,Moravskoslezský,boy,6,Adam
2023,Moravskoslezský,boy,7,Matěj
2023,Moravskoslezský,boy,8,Vojtěch
2023,Moravskoslezský,boy,9,Daniel
2023,Moravskoslezský,boy,10,Tomáš
2023,Moravskoslezský,boy,11,Štěpán
2023,Moravskoslezský,boy,12,Tobiáš
2023,Moravskoslezský,boy,13-14,Filip
2023,Moravskoslezský,boy,13-14,Jonáš
2023,Moravskoslezský,boy,15-17,Ondřej
2023,Moravskoslezský,boy,15-17,Samuel
2023,Moravskoslezský,boy,15-17,Teodor
2023,Moravskoslezský,boy,18,David
2023,Moravskoslezský,boy,19,Lukáš
2023,Moravskoslezský,boy,20,Martin
2023,Česko,girl,1,Eliška
2023,Česko,girl,2,Viktorie
2023,Česko,girl,3,Anna
2023,Česko,girl,4,Sofie
2023,Česko,girl,5,Natálie
2023,Česko,girl,6,Tereza
2023,Česko,girl,7,Ema
2023,Česko,girl,8,Adéla
2023,Česko,girl,9,Amálie
2023,Česko,girl,10,Julie
2023,Česko,girl,11,Laura
2023,Česko,girl,12,Nela
2023,Česko,girl,13,Karolína
2023,Česko,girl,14,Rozálie
2023,Česko,girl,15,Barbora
2023,Česko,girl,16,Mia
2023,Česko,girl,17,Emma
2023,Česko,girl,18,Anežka
2023,Česko,girl,19,Sára
2023,Česko,girl,20,Marie
2023,Praha,girl,1,Anna
2023,Praha,girl,2,Sofie
2023,Praha,girl,3,Eliška
2023,Praha,girl,4,Viktorie
2023,Praha,girl,5,Ema
2023,Praha,girl,6,Tereza
2023,Praha,girl,7,Sára
2023,Praha,girl,8,Natálie
2023,Praha,girl,9,Laura
2023,Praha,girl,10,Adéla
2023,Praha,girl,11-12,Amálie
2023,Praha,girl,11-12,Julie
2023,Praha,girl,13,Meda
2023,Praha,girl,14,Emma
2023,Praha,girl,15,Karolína
2023,Praha,girl,16,Rozálie
2023,Praha,girl,17,Ella
2023,Praha,girl,18-19,Mia
2023,Praha,girl,18-19,Anežka
2023,Praha,girl,20,Nela
2023,Středočeský,girl,1,Eliška
